2016-09-26 17:54:56,511 INFO  [pool-2-thread-1] c.t.v.t.a.CMOSDataUtil - Command-line option(s): [-c, config/cmos_datautil/cmos_datautil.properties]
2016-09-26 19:05:43,999 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:43,999 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Corporate:StandardEuropeanCorporate' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:43,999 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:43,999 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Corporate:StandardEuropeanCorporate' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:44,015 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:05:44,015 INFO  [pool-200-thread-4] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 032: PASS
2016-09-26 19:05:44,843 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=031, jiraIssueKey=CMOS-2767, testResult=PASS}
2016-09-26 19:05:45,687 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=030, jiraIssueKey=CMOS-2766, testResult=PASS}
2016-09-26 19:05:46,499 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=029, jiraIssueKey=CMOS-2765, testResult=PASS}
2016-09-26 19:05:46,499 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:46,499 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Corporate:StandardNorthAmericanCorporate' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:46,499 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:46,499 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Corporate:StandardNorthAmericanCorporate' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:46,515 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:05:46,515 INFO  [pool-200-thread-2] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 033: PASS
2016-09-26 19:05:47,499 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=032, jiraIssueKey=CMOS-2768, testResult=PASS}
2016-09-26 19:05:47,530 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=031, jiraIssueKey=CMOS-2767, testResult=PASS}
2016-09-26 19:05:49,046 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=033, jiraIssueKey=CMOS-2769, testResult=PASS}
2016-09-26 19:05:49,811 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=030, jiraIssueKey=CMOS-2766, testResult=PASS}
2016-09-26 19:05:49,811 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:49,811 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Loans:ELCDS' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:49,811 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:49,811 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Loans:ELCDS' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:49,843 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:05:49,843 INFO  [pool-200-thread-3] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 034: PASS
2016-09-26 19:05:49,874 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=032, jiraIssueKey=CMOS-2768, testResult=PASS}
2016-09-26 19:05:51,343 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=033, jiraIssueKey=CMOS-2769, testResult=PASS}
2016-09-26 19:05:52,030 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=034, jiraIssueKey=CMOS-2770, testResult=PASS}
2016-09-26 19:05:53,030 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=032, jiraIssueKey=CMOS-2768, testResult=PASS}
2016-09-26 19:05:53,030 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:53,030 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Loans:LCDS' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:53,030 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:53,030 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Loans:LCDS' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:53,046 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:05:53,046 INFO  [pool-200-thread-4] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 035: PASS
2016-09-26 19:05:53,061 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=031, jiraIssueKey=CMOS-2767, testResult=PASS}
2016-09-26 19:05:53,061 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:53,061 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Sovereign:WesternEuropeanSovereign' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:53,061 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:53,061 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:SingleName:Sovereign:WesternEuropeanSovereign' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:53,092 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:05:53,092 INFO  [pool-200-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 036: PASS
2016-09-26 19:05:53,936 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=033, jiraIssueKey=CMOS-2769, testResult=PASS}
2016-09-26 19:05:53,936 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:53,936 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:TotalReturnSwap' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:53,936 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:05:53,936 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Credit:TotalReturnSwap' AND NETTING_PRODUCT_GROUP = 'CRD' AND COLLINE_PRODUCT_TYPE = 'Credit Default Swap'
2016-09-26 19:05:53,952 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:05:53,952 INFO  [pool-200-thread-2] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 037: PASS
2016-09-26 19:05:55,061 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=035, jiraIssueKey=CMOS-2771, testResult=PASS}
2016-09-26 19:05:56,030 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=037, jiraIssueKey=CMOS-2773, testResult=PASS}
2016-09-26 19:05:56,764 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=036, jiraIssueKey=CMOS-2772, testResult=PASS}
2016-09-26 19:05:57,764 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=035, jiraIssueKey=CMOS-2771, testResult=PASS}
2016-09-26 19:05:58,436 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=034, jiraIssueKey=CMOS-2770, testResult=PASS}
2016-09-26 19:05:59,280 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=036, jiraIssueKey=CMOS-2772, testResult=PASS}
2016-09-26 19:05:59,639 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=037, jiraIssueKey=CMOS-2773, testResult=PASS}
2016-09-26 19:06:00,327 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=035, jiraIssueKey=CMOS-2771, testResult=PASS}
2016-09-26 19:06:00,327 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:00,327 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Forward:PriceReturnBasicPerformance:Basket' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Forward'
2016-09-26 19:06:00,327 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:00,327 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Forward:PriceReturnBasicPerformance:Basket' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Forward'
2016-09-26 19:06:00,342 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:06:00,342 INFO  [pool-200-thread-4] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 038: PASS
2016-09-26 19:06:01,358 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=034, jiraIssueKey=CMOS-2770, testResult=PASS}
2016-09-26 19:06:01,358 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:01,358 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Forward:PriceReturnBasicPerformance:SingleIndex' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Forward'
2016-09-26 19:06:01,358 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:01,358 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Forward:PriceReturnBasicPerformance:SingleIndex' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Forward'
2016-09-26 19:06:01,389 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:06:01,389 INFO  [pool-200-thread-3] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 039: PASS
2016-09-26 19:06:02,373 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=036, jiraIssueKey=CMOS-2772, testResult=PASS}
2016-09-26 19:06:02,373 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:02,373 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Forward:PriceReturnBasicPerformance:SingleName' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Forward'
2016-09-26 19:06:02,373 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:02,373 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Forward:PriceReturnBasicPerformance:SingleName' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Forward'
2016-09-26 19:06:02,405 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:06:02,405 INFO  [pool-200-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 040: PASS
2016-09-26 19:06:03,170 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=038, jiraIssueKey=CMOS-2774, testResult=PASS}
2016-09-26 19:06:04,154 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=039, jiraIssueKey=CMOS-2775, testResult=PASS}
2016-09-26 19:06:04,389 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=037, jiraIssueKey=CMOS-2773, testResult=PASS}
2016-09-26 19:06:04,389 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:04,389 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Option:PriceReturnBasicPerformance:Basket' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Option'
2016-09-26 19:06:04,389 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:04,389 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Option:PriceReturnBasicPerformance:Basket' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Option'
2016-09-26 19:06:04,404 INFO  [pool-200-thread-2] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:06:04,404 INFO  [pool-200-thread-2] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 041: PASS
2016-09-26 19:06:04,967 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=040, jiraIssueKey=CMOS-2776, testResult=PASS}
2016-09-26 19:06:06,482 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=041, jiraIssueKey=CMOS-2777, testResult=PASS}
2016-09-26 19:06:06,732 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=039, jiraIssueKey=CMOS-2775, testResult=PASS}
2016-09-26 19:06:07,998 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=040, jiraIssueKey=CMOS-2776, testResult=PASS}
2016-09-26 19:06:08,092 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=038, jiraIssueKey=CMOS-2774, testResult=PASS}
2016-09-26 19:06:09,514 INFO  [pool-200-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=039, jiraIssueKey=CMOS-2775, testResult=PASS}
2016-09-26 19:06:09,514 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:09,514 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Option:PriceReturnBasicPerformance:SingleIndex' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Option'
2016-09-26 19:06:09,514 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:09,514 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Option:PriceReturnBasicPerformance:SingleIndex' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Option'
2016-09-26 19:06:09,529 INFO  [pool-200-thread-3] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:06:09,529 INFO  [pool-200-thread-3] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 042: PASS
2016-09-26 19:06:10,264 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=038, jiraIssueKey=CMOS-2774, testResult=PASS}
2016-09-26 19:06:10,264 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:10,264 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Option:PriceReturnBasicPerformance:SingleName' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Option'
2016-09-26 19:06:10,264 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:10,264 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Option:PriceReturnBasicPerformance:SingleName' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Option'
2016-09-26 19:06:10,279 INFO  [pool-200-thread-4] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:06:10,279 INFO  [pool-200-thread-4] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 043: PASS
2016-09-26 19:06:11,185 INFO  [pool-200-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=040, jiraIssueKey=CMOS-2776, testResult=PASS}
2016-09-26 19:06:11,185 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:11,185 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Swap:PriceReturnBasicPerformance:Basket' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Swap'
2016-09-26 19:06:11,185 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - ==========================================================================
2016-09-26 19:06:11,185 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - Query loaded: SELECT ISDA_PRODUCT_TYPE,NETTING_PRODUCT_GROUP,COLLINE_PRODUCT_TYPE FROM MAPPING_PRODUCT WHERE 1=1 AND ISDA_PRODUCT_TYPE = 'Equity:Swap:PriceReturnBasicPerformance:Basket' AND NETTING_PRODUCT_GROUP = 'EQD' AND COLLINE_PRODUCT_TYPE = 'Equity Swap'
2016-09-26 19:06:11,217 INFO  [pool-200-thread-1] c.t.v.t.a.DBConReader - Query executed, 1 result(s)
2016-09-26 19:06:11,217 INFO  [pool-200-thread-1] c.t.v.t.a.c.CMOSCSVAnalysers - Test case 044: PASS
2016-09-26 19:06:12,029 INFO  [pool-200-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=041, jiraIssueKey=CMOS-2777, testResult=PASS}
2016-09-26 19:06:12,388 INFO  [pool-200-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=043, jiraIssueKey=CMOS-2779, testResult=PASS}
